"receptor" "pathway_id" "genes_in_cluster"
"Slc1a5" "mmu05230" "Pgam2"
"Thbd" "mmu04610" "Thbd,Procr"
"Thbd" "mmu04610" "F2r,Pros1,Plat,C1ra,Cfh,Serping1,Clu,Vtn"
"Thbd" "mmu04610" "Tfpi,Serpine1,Plau,Plaur"
"Thbd" "mmu04610" "Cfb,C3,C1qa,C1qc"
"Thbd" "mmu04933" "Tgfb3,Tgfbr2,Smad4,Fn1,Col1a1,Col1a2,Plcg1,Jun,Mmp2,Pik3ca,Pik3r1,Akt3,Foxo1,Egr1"
"Thbd" "mmu04933" "Tgfb1,Vegfb,Pik3r2,Akt2,Stat5b"
"Thbd" "mmu04933" "Tgfbr1,Il6,Mapk8,Cdc42,Nras"
"Thbd" "mmu04933" "Smad2,Mapk9"
"Thbd" "mmu04933" "Smad3,Nfatc1"
"Thbd" "mmu04933" "Cdkn1b,Thbd,Kras,Bcl2"
"Thbd" "mmu04933" "Col3a1,Mapk1,Vcam1,Mapk14,Rac1,Casp3"
"Thbd" "mmu04933" "Col4a1,Col4a2,Serpine1,Icam1,Nfkb1,Jak2,Stat3,Pim1"
"Thbd" "mmu04933" "Plcb3,Stat1"
"Thbd" "mmu04933" "Prkcd,Vegfa,Ccl2,Il1b,Tnf,Pik3cd"
"Thbd" "mmu04933" "Mapk3,Rela,Akt1,Bax,Stat5a,Cdk4"
"Thbd" "mmu04933" "Ccnd1"
"Galr1" "mmu04080" "Adrb2,P2ry2"
"Galr1" "mmu04080" "F2r,Lpar6,Nr3c1,Thra"
"Galr1" "mmu04080" "Ptger1,Tspo"
"Galr1" "mmu04080" "Ptger4,S1pr3"
"Galr1" "mmu04080" "P2ry14,S1pr2,P2rx4,P2rx7"
"Galr1" "mmu04080" "S1pr1"
"Galr2" "mmu04080" "Adrb2,P2ry2"
"Galr2" "mmu04080" "F2r,Lpar6,Nr3c1,Thra"
"Galr2" "mmu04080" "Ptger1,Tspo"
"Galr2" "mmu04080" "Ptger4,S1pr3"
"Galr2" "mmu04080" "P2ry14,S1pr2,P2rx4,P2rx7"
"Galr2" "mmu04080" "S1pr1"
"Cckbr" "mmu04020" "Atp2b1,Gnas,Prkacb,Atp2a2,Stim2,F2r,Gnaq,Plcg1,Itpr1,Calm2,Phkb,Camk2d,Camk2g,Ppp3ca,Ppp3cb,Ppp3r1"
"Cckbr" "mmu04020" "Atp2b4,Adrb2,Adcy9,Stim1,Itpr3"
"Cckbr" "mmu04020" "Adcy3,Orai2,Vdac1,Ppif,Phka2"
"Cckbr" "mmu04020" "Adcy4,Itpr2,Itpkb"
"Cckbr" "mmu04020" "Adcy7,P2rx4,P2rx7,Cd38,Tnnc2,Phkg2"
"Cckbr" "mmu04020" "Prkaca,Orai1,Orai3,Ptger1,Gna11,Sphk2,Calm3"
"Cckbr" "mmu04020" "Pdgfrb,Sphk1,Itpkc"
"Cckbr" "mmu04020" "Plcb3"
"Cckbr" "mmu04020" "Vdac2,Vdac3,Calm1,Ppp3cc"
"Cckbr" "mmu04020" "Slc25a4,Slc25a5"
"Cckbr" "mmu04020" "Calml4"
"Cckbr" "mmu04080" "Adrb2,P2ry2"
"Cckbr" "mmu04080" "F2r,Lpar6,Nr3c1,Thra"
"Cckbr" "mmu04080" "Ptger1,Tspo"
"Cckbr" "mmu04080" "Ptger4,S1pr3"
"Cckbr" "mmu04080" "P2ry14,S1pr2,P2rx4,P2rx7"
"Cckbr" "mmu04080" "S1pr1"
"Cckbr" "mmu04971" "Gnaq,Itpr1,Calm2,Camk2d,Camk2g,Gnas,Gnai3,Prkacb"
"Cckbr" "mmu04971" "Plcb3,Calm3,Adcy4,Gnai2,Prkaca,Atp1a1,Slc9a1,Slc4a2,Actb"
"Cckbr" "mmu04971" "Ezr,Adcy7"
"Cckbr" "mmu04971" "Itpr2,Itpr3,Adcy9"
"Cckbr" "mmu04971" "Calm1,Atp1b3"
"Cckbr" "mmu04971" "Calml4"
"Cckbr" "mmu04971" "Adcy3"
"Cckbr" "mmu04971" "Atp1b1"
"Ghrhr" "mmu04080" "Adrb2,P2ry2"
"Ghrhr" "mmu04080" "F2r,Lpar6,Nr3c1,Thra"
"Ghrhr" "mmu04080" "Ptger1,Tspo"
"Ghrhr" "mmu04080" "Ptger4,S1pr3"
"Ghrhr" "mmu04080" "P2ry14,S1pr2,P2rx4,P2rx7"
"Ghrhr" "mmu04080" "S1pr1"
"C5ar1" "mmu04080" "Adrb2,P2ry2"
"C5ar1" "mmu04080" "F2r,Lpar6,Nr3c1,Thra"
"C5ar1" "mmu04080" "Ptger1,Tspo"
"C5ar1" "mmu04080" "Ptger4,S1pr3"
"C5ar1" "mmu04080" "P2ry14,S1pr2,P2rx4,P2rx7"
"C5ar1" "mmu04080" "S1pr1"
"C5ar1" "mmu04610" "Thbd,Procr"
"C5ar1" "mmu04610" "F2r,Pros1,Plat,C1ra,Cfh,Serping1,Clu,Vtn"
"C5ar1" "mmu04610" "Tfpi,Serpine1,Plau,Plaur"
"C5ar1" "mmu04610" "Cfb,C3,C1qa,C1qc"
"C5ar1" "mmu05150" "C3,Cfb,C1qa,C1qc,Fcgr3,H2-Aa,H2-Ab1,H2-Eb1,H2-DMa"
"C5ar1" "mmu05150" "Cfh,C1ra"
"C5ar1" "mmu05150" "Icam1"
"Hcrtr1" "mmu04080" "Adrb2,P2ry2"
"Hcrtr1" "mmu04080" "F2r,Lpar6,Nr3c1,Thra"
"Hcrtr1" "mmu04080" "Ptger1,Tspo"
"Hcrtr1" "mmu04080" "Ptger4,S1pr3"
"Hcrtr1" "mmu04080" "P2ry14,S1pr2,P2rx4,P2rx7"
"Hcrtr1" "mmu04080" "S1pr1"
"Hcrtr2" "mmu04080" "Adrb2,P2ry2"
"Hcrtr2" "mmu04080" "F2r,Lpar6,Nr3c1,Thra"
"Hcrtr2" "mmu04080" "Ptger1,Tspo"
"Hcrtr2" "mmu04080" "Ptger4,S1pr3"
"Hcrtr2" "mmu04080" "P2ry14,S1pr2,P2rx4,P2rx7"
"Hcrtr2" "mmu04080" "S1pr1"
"Npffr2" "mmu04080" "Adrb2,P2ry2"
"Npffr2" "mmu04080" "F2r,Lpar6,Nr3c1,Thra"
"Npffr2" "mmu04080" "Ptger1,Tspo"
"Npffr2" "mmu04080" "Ptger4,S1pr3"
"Npffr2" "mmu04080" "P2ry14,S1pr2,P2rx4,P2rx7"
"Npffr2" "mmu04080" "S1pr1"
"Cd44" "mmu04512" "Col1a1,Col1a2,Col6a2,Col6a1,Col6a3,Lama4,Lamb1,Lamc1,Comp,Thbs2,Thbs3,Thbs4,Fn1,Tnc,Itgb1,Dag1"
"Cd44" "mmu04512" "Col4a1,Col4a2,Thbs1,Agrn,Hspg2,Itga5,Sdc1"
"Cd44" "mmu04512" "Lamb2,Tnxb,Itga6,Itga9"
"Cd44" "mmu04512" "Spp1,Itgb5"
"Cd44" "mmu04512" "Vtn,Itga7,Cd36"
"Cd44" "mmu04512" "Itgav,Cd44,Sdc4,Hmmr"
"Cd44" "mmu04512" "Cd47"
"Cd44" "mmu04640" "Kitl,Il6"
"Cd44" "mmu04640" "Flt3l,Il1r2,Il11ra1"
"Cd44" "mmu04640" "Il1b,Tnf,Cd44,Tfrc,Csf2ra,Il3ra,Il4ra,Cd14"
"Cd44" "mmu04640" "Csf1,Cd1d1,Itga5"
"Cd44" "mmu04640" "Cd34,Cd9,Itga6"
"Cd44" "mmu04640" "Anpep,Cd38"
"Cd44" "mmu04640" "Cd36"
"Cd44" "mmu05169" "Polr2a,H2-D1,H2-K1,H2-Q4,Map3k14,Map2k7,Tyk2,Stat3"
"Cd44" "mmu05169" "Polr2b,Polr2c,Polr2d,Polr2h,Polr3e,Polr3k,Xpo1,Ran,Ywhae,Ywhah,Gtf2e1,Hdac1,Psmc2,Psmc1,Psmc4,Psmc6,Psmc3,Psmc5,Psmd1,Psmd12,Psmd11,Psmd6,Psmd7,Psmd13,Psmd14,Skp2"
"Cd44" "mmu05169" "Polr2j,H2-T22,Cdkn1a,Tradd,Irf3"
"Cd44" "mmu05169" "Polr2g,Ywhaq,Gtf2b,Gtf2e2,Snw1,Rbpj,Hdac2,Ptma,Tbp,Tbpl1,Shfm1,Rb1,Ikbkg,Map2k6,Mapk9,Bcl2"
"Cd44" "mmu05169" "Polr2i,Polr2e,Polr2f,Polr2l,Polr1c,Polr1d,Polr3d,H2-Q10,Psmd4,Psmd8,Pik3cd,Akt2,Nfkbib,Syk"
"Cd44" "mmu05169" "Polr3a,Polr3b,Polr3c,Nup214,H2-T24,H2-T9,H2-T10,Cdk1,Csnk2a2,Csnk2b,Ccna2,Lyn,Eif2ak1"
"Cd44" "mmu05169" "Polr3f,Hspa8,Ywhaz,Ywhab,Crebbp,Ep300,Mdm2,Usp7,Prkacb,Csnk2a1,Pik3ca,Pik3r1,Akt3,Gsk3b,Chuk,Ripk1,Nfkb1,Irak1,Tab2,Map3k7,Map2k4,Mapk8,Atf2,Icam1,Nedd4,Tbk1,Eif2ak2,Eif2ak3"
"Cd44" "mmu05169" "Polr3gl,Cd38,Akap8l,Hspa1l,Hspa1a,Hspa2,Hspa1b,Hspb1,Cdkn1b,Pik3r2,Ikbkb,Jun,Entpd1,Plcg1,Il10rb"
"Cd44" "mmu05169" "Polr3h,H2-Q1,Gm11127,Gm7030,Trp53,Psmd2,Psmd3,Traf2,Traf3,Relb,Nfkb2,Rela,Map2k3"
"Cd44" "mmu05169" "H2-M3"
"Cd44" "mmu05169" "H2-Q7,H2-T23,Hdac4,Hdac5,Ncor2,Prkaca,Akt1,Traf5,Tab1"
"Cd44" "mmu05169" "Ywhag"
"Cd44" "mmu05169" "Snd1,Myc,Cdk2,Nfkbia,Nfkbie,Traf6,Mapk14,Cd44,Vim,Tnfaip3,Ddx58,Eif2ak4,Jak1"
"Cd44" "mmu05205" "Cd44,Nras,Tlr2,Mdm2,Plau,Itgav,Sdc4,Hbegf"
"Cd44" "mmu05205" "Cttn,Raf1,Map2k1,Mapk1,Rac1,Iqgap1,Actg1,Flna,Stat3,Igf1r,Myc,Hif1a,Cbl,Cblb,Thbs1,Msn,Ptpn11"
"Cd44" "mmu05205" "Grb2,Slc9a1,Tgfb1,Prkaca,Vav2"
"Cd44" "mmu05205" "Kras,Braf,Araf,Rock1,Rock2,Pik3ca,Pik3r1,Akt3,Ppp1cb,Ppp1r12a,Arhgef12,Itpr1,Camk2g,Ddx5,Dcn,Pdpk1,Rps6kb1,Cav2,Tlr4,Pdcd4,Ctnnb1,Timp3,Lum,Itgb1,Vtn,Sdc2,Rdx,Fgfr1,Sos1,Sos2,Ptk2,Igf2,Gpc3,Prkacb"
"Cd44" "mmu05205" "Rras,Igf1,Rps6kb2,Fzd7"
"Cd44" "mmu05205" "Rras2,Ccnd1,Cav1"
"Cd44" "mmu05205" "Mras,Gab1,Itpr2,Mmp2,Fas,Fn1,Fzd1,Fzd5,Plcg1,Col1a1,Col1a2"
"Cd44" "mmu05205" "Map2k2,Akt2,Ppp1ca,Nudt16l1"
"Cd44" "mmu05205" "Mapk3,Actb,Arhgef1,Akt1,Trp53,Plaur,Itga5,Pxn,Hspg2"
"Cd44" "mmu05205" "Cdc42"
"Cd44" "mmu05205" "Elk1"
"Cd44" "mmu05205" "Flnb,Ppp1r12b,Itpr3,Mtor,Tfap4"
"Cd44" "mmu05205" "Rhoa,Ppp1cc,Camk2d,Drosha,Eif4b,Frs2,Mapk14,Smad2"
"Cd44" "mmu05205" "Pik3cd,Cd63,Tnf,Itgb5"
"Cd44" "mmu05205" "Pik3r2,Rps6"
"Cd44" "mmu05205" "Ppp1r12c,Cdkn1a,Vegfa"
"Cd44" "mmu05205" "Casp3,Sdc1,Gpc1,Smo"
"Cd44" "mmu05205" "Ezr,Ctsl"
"Cd44" "mmu05206" "Pten,Cdkn1b,Timp3,Kras,Ccnd2,Crk,Crkl,Bcl2l2,Pdcd4,Ep300,Tpm1,Spry2,Bcl2,Zeb1,Ddit4,Apc,Hnrnpk,Bmi1,Dicer1,Rdx,Nfkb1,Mdm4,Plcg1,Map2k1,Sos1,Sos2,Marcks,Bmpr2,Gls,Sirt1,Rock1"
"Cd44" "mmu05206" "Cdc25a,Cdc25b,Ccne1,Stmn1,Myc,Casp3,Dnmt1,E2f3,Cd44,Itga5,Plau,Tnc,Abcc1,Trp53,E2f1,Ezh2,Cdca5,Kif23,Vim"
"Cd44" "mmu05206" "Ccnd1,Mtor,Slc7a1,Abcb1b"
"Cd44" "mmu05206" "Pim1,Mcl1,Zeb2,Rassf1,Ccng1,Nras,Notch2,Thbs1,Ptgs2,Mdm2,Raf1"
"Cd44" "mmu05206" "Dnmt3a,Crebbp,Abl1,Bmf,Stat3,Notch1,Shc1,Pdgfa,Pdgfrb"
"Cd44" "mmu05206" "Vegfa,Mapk7,Tnxb,Cdkn1a"
"Cd44" "mmu05206" "Ezr,Rhoa,Ube2i,Ikbkb"
"Cd44" "mmu05206" "Rptor,Pak4,Irs2,Socs1,Bak1,Grb2,Map2k2"
"Cd44" "mmu05206" "Bcl2l11"
"Hpn" "mmu05203" "Kras,Creb1,Atf2,Atf4,Ywhaz,Pik3ca,Pik3r1,Nfkb1,Hnrnpk,Ddx3x,Usp7,Mdm2,Gtf2h1,Ep300,Ccnd2,Ube3a,Dlg1,Rbl2,Kat2b,Rasa2"
"Hpn" "mmu05203" "Nras,Ywhag,Rel,Traf3,Nfkbia"
"Hpn" "mmu05203" "Mapk1,Creb3l2,Ddb1,Ywhab,Jak1,Stat3,Casp3,Cdk2,Egr2,Eif2ak2,Prkacb,Crebbp,Ubr4,Chd4,Hdac4,Rac1,Actn4,Actn1,Il6st,Mapkapk2,H2-D1,H2-K1,H2-Q4"
"Hpn" "mmu05203" "Mapk3,Atf6b,Ltbr,Bax,Grb2,Tradd,Ccnd3,Traf2,Traf5,Scrib,Pxn,Hdac5,Hdac7,Hdac10,Srf,Bad,H2-Q1,H2-T22,H2-T23,Gm11127,Gm7030"
"Hpn" "mmu05203" "Creb3,Creb3l1"
"Hpn" "mmu05203" "Ywhaq,Tbp,Tbpl1,Snw1,Gtf2h2,Gtf2e2,Gtf2b,Rb1,Hdac2,Gtf2a2,Ikbkg,Cdc42,Rhoa,Polb"
"Hpn" "mmu05203" "Ywhae,Ywhah,Ccne1,Vdac3,Cdk1,Gtf2e1,Ccnd1,Ccna2,Skp2,Psmc1,Rbl1,Hdac1,Cdk4,Cdc20,Mad1l1,Ranbp1"
"Hpn" "mmu05203" "Stat5a,Pik3cd,Rela,Nfkb2,Trp53,Prkaca,Gtf2h4,Snd1,Mrps18b,Syk,Atp6v0d1,Bak1,Pkm,Kat2a,Vac14,Irf7,H2-Q10,H2-Q7,H2-T10"
"Hpn" "mmu05203" "Stat5b,Pik3r2,Hist1h2bc"
"Hpn" "mmu05203" "Sp100,Lyn,Hdac3,Hdac6,Irf9,Casp8,H2-T24,H2-T9"
"Hpn" "mmu05203" "Cdkn1a,Gsn"
"Hpn" "mmu05203" "Hist1h2bg,Hist1h4i"
"Hpn" "mmu05203" "Hist1h2bk,Hist1h2bl,Irf3,H2-M3"
"Hpn" "mmu05203" "Rbpj,Dnaja3,Gtf2a1"
"Hpn" "mmu05203" "Gtf2h3,Hdac8"
"Hpn" "mmu05203" "Cdkn1b,Jun"
"Hpn" "mmu05203" "Pmaip1,C3"
"Cr2" "mmu04610" "Thbd,Procr"
"Cr2" "mmu04610" "F2r,Pros1,Plat,C1ra,Cfh,Serping1,Clu,Vtn"
"Cr2" "mmu04610" "Tfpi,Serpine1,Plau,Plaur"
"Cr2" "mmu04610" "Cfb,C3,C1qa,C1qc"
"Cr2" "mmu04640" "Kitl,Il6"
"Cr2" "mmu04640" "Flt3l,Il1r2,Il11ra1"
"Cr2" "mmu04640" "Il1b,Tnf,Cd44,Tfrc,Csf2ra,Il3ra,Il4ra,Cd14"
"Cr2" "mmu04640" "Csf1,Cd1d1,Itga5"
"Cr2" "mmu04640" "Cd34,Cd9,Itga6"
"Cr2" "mmu04640" "Anpep,Cd38"
"Cr2" "mmu04640" "Cd36"
"Cr2" "mmu04662" "Lyn,Inppl1"
"Cr2" "mmu04662" "Syk,Dapp1,Nfkbie,Ifitm1,Pik3cd,Cd72"
"Cr2" "mmu04662" "Vav2,Grb2,Mapk3,Rela"
"Cr2" "mmu04662" "Vav3,Rac1,Ppp3ca,Ppp3cb,Ppp3r1,Nfatc3,Sos1,Sos2,Kras,Raf1,Map2k1,Mapk1,Fos,Bcl10,Malt1,Chuk,Nfkb1,Pik3r1,Pik3ca,Akt3,Gsk3b"
"Cr2" "mmu04662" "Ppp3cc"
"Cr2" "mmu04662" "Nfatc1,Jun,Ikbkb,Ikbkg"
"Cr2" "mmu04662" "Nras,Nfkbia"
"Cr2" "mmu04662" "Map2k2,Nfkbib,Akt1"
"Cr2" "mmu04662" "Cd81"
"Cr2" "mmu04662" "Pik3r2,Akt2"
"Cr2" "mmu05169" "Polr2a,H2-D1,H2-K1,H2-Q4,Map3k14,Map2k7,Tyk2,Stat3"
"Cr2" "mmu05169" "Polr2b,Polr2c,Polr2d,Polr2h,Polr3e,Polr3k,Xpo1,Ran,Ywhae,Ywhah,Gtf2e1,Hdac1,Psmc2,Psmc1,Psmc4,Psmc6,Psmc3,Psmc5,Psmd1,Psmd12,Psmd11,Psmd6,Psmd7,Psmd13,Psmd14,Skp2"
"Cr2" "mmu05169" "Polr2j,H2-T22,Cdkn1a,Tradd,Irf3"
"Cr2" "mmu05169" "Polr2g,Ywhaq,Gtf2b,Gtf2e2,Snw1,Rbpj,Hdac2,Ptma,Tbp,Tbpl1,Shfm1,Rb1,Ikbkg,Map2k6,Mapk9,Bcl2"
"Cr2" "mmu05169" "Polr2i,Polr2e,Polr2f,Polr2l,Polr1c,Polr1d,Polr3d,H2-Q10,Psmd4,Psmd8,Pik3cd,Akt2,Nfkbib,Syk"
"Cr2" "mmu05169" "Polr3a,Polr3b,Polr3c,Nup214,H2-T24,H2-T9,H2-T10,Cdk1,Csnk2a2,Csnk2b,Ccna2,Lyn,Eif2ak1"
"Cr2" "mmu05169" "Polr3f,Hspa8,Ywhaz,Ywhab,Crebbp,Ep300,Mdm2,Usp7,Prkacb,Csnk2a1,Pik3ca,Pik3r1,Akt3,Gsk3b,Chuk,Ripk1,Nfkb1,Irak1,Tab2,Map3k7,Map2k4,Mapk8,Atf2,Icam1,Nedd4,Tbk1,Eif2ak2,Eif2ak3"
"Cr2" "mmu05169" "Polr3gl,Cd38,Akap8l,Hspa1l,Hspa1a,Hspa2,Hspa1b,Hspb1,Cdkn1b,Pik3r2,Ikbkb,Jun,Entpd1,Plcg1,Il10rb"
"Cr2" "mmu05169" "Polr3h,H2-Q1,Gm11127,Gm7030,Trp53,Psmd2,Psmd3,Traf2,Traf3,Relb,Nfkb2,Rela,Map2k3"
"Cr2" "mmu05169" "H2-M3"
"Cr2" "mmu05169" "H2-Q7,H2-T23,Hdac4,Hdac5,Ncor2,Prkaca,Akt1,Traf5,Tab1"
"Cr2" "mmu05169" "Ywhag"
"Cr2" "mmu05169" "Snd1,Myc,Cdk2,Nfkbia,Nfkbie,Traf6,Mapk14,Cd44,Vim,Tnfaip3,Ddx58,Eif2ak4,Jak1"
"Ifnar1" "mmu04060" "Cxcl1,Csf1,Il1rap"
"Ifnar1" "mmu04060" "Cxcl2,Cxcl10,Cxcl16,Cxcl14,Ccl2,Ccl4,Ccl3,Ccl7,Ccl5,Ccl8,Ccl9,Clcf1,Tnf,Il1b,Il4ra,Csf2ra,Il2rg,Tnfrsf10b,Tnfrsf1b,Tnfrsf1a,Il17ra"
"Ifnar1" "mmu04060" "Cxcl12,Il6st,Pdgfrb,Acvr1b"
"Ifnar1" "mmu04060" "Ccl11,Vegfa,Bmp2,Il1r2"
"Ifnar1" "mmu04060" "Ccl27a,Vegfb,Flt3l,Tgfb1,Il11ra1,Ifnar2,Il10rb,Tnfrsf21"
"Ifnar1" "mmu04060" "Il6,Kitl,Il13ra1,Il15ra,Tnfrsf12a,Fas,Tgfbr1,Acvr2a,Bmpr2"
"Ifnar1" "mmu04060" "Tslp"
"Ifnar1" "mmu04060" "Pdgfa,Tnfsf9,Ifngr2"
"Ifnar1" "mmu04060" "Tnfsf12,Il3ra,Crlf2,Ltbr"
"Ifnar1" "mmu04060" "Tnfsf13,Cxcr4,Tnfrsf14"
"Ifnar1" "mmu04060" "Tgfb3,Lifr,Ifnar1,Ifngr1,Tgfbr2,Acvr1"
"Ifnar1" "mmu04151" "Igf1,Comp,Lpar6,Tsc1,Cdkn1b,Foxo3,Creb3l2"
"Ifnar1" "mmu04151" "Pdgfa,Pdgfrb,Itga7"
"Ifnar1" "mmu04151" "Csf1,Ywhag"
"Ifnar1" "mmu04151" "Kitl,Insr,Sos1,Sos2,Kras,Raf1,Map2k1,Mapk1,Tlr4,Rac1,Il6,Jak2,Col4a1,Col4a2,Thbs1,Itga6,Itgb1,Ptk2,Gnb1,Gng12,Pdpk1,Prkaa1,Rps6kb1,Pkn2,Sgk1,Akt3,Pten,Ppp2cb,Hsp90aa1,Hsp90ab1,Hsp90b1,Crtc2,Phlpp1,Phlpp2,Gsk3b,Ccnd2,Ywhaz,Ywhab,Creb1,Atf2,Atf4,Nr4a1,Chuk,Nfkb1,Mdm2,Pik3ca,Pik3r1"
"Ifnar1" "mmu04151" "Vegfa,Pgf,Nras,Tlr2,Syk,Itgav"
"Ifnar1" "mmu04151" "Vegfb,Gnb5,Gng5,Creb3l1,Pik3r2"
"Ifnar1" "mmu04151" "Fgfr1,Ifnar1,Col1a1,Col1a2,Col6a2,Col6a1,Col6a3,Lama4,Lamb1,Lamc1,Thbs2,Thbs3,Thbs4,Fn1,Vtn,Tnc,F2r,Gnb4,Gng11,Eif4b,Ppp2r5a,Rbl2,Creb3,Ikbkg,Ikbkb"
"Ifnar1" "mmu04151" "Igf1r"
"Ifnar1" "mmu04151" "Grb2,Map2k2,Mapk3,Il3ra,Gnb2,Stk11,Ddit4,Rptor,Eif4ebp1,Pkn1,Akt1,Ppp2r5b,G6pc3,Cdkn1a,Ccnd3,Bad,Atf6b,Rxra,Rela"
"Ifnar1" "mmu04151" "Il2rg,Spp1,Itgb5,Gng2,Bcl2l11,Casp9"
"Ifnar1" "mmu04151" "Il4ra,Jak1,Itga5,Ppp2r1a,Ppp2r1b,Ppp2r5c,Myc,Cdk2,Cdk4,Ccne1,Trp53"
"Ifnar1" "mmu04151" "Ifnar2,Mlst8,Eif4e2,Rps6,Ppp2r5d,Cdc37,Gys1,Pck2,Ywhae,Pik3cd"
"Ifnar1" "mmu04151" "Lamb2,Tnxb,Ppp2r3d"
"Ifnar1" "mmu04151" "Itga9,Mtor,Ccnd1,Bcl2l1"
"Ifnar1" "mmu04151" "Gng10,Gngt2,Akt2,Them4"
"Ifnar1" "mmu04151" "Tsc2,Rps6kb2"
"Ifnar1" "mmu04151" "Rheb,Eif4e,Ppp2ca,Ppp2r2d,Ppp2r2a,Ppp2r3c,Ppp2r5e,Mtcp1,Ywhaq,Ywhah,Bcl2,Mcl1"
"Ifnar1" "mmu04151" "Sgk3"
"Ifnar1" "mmu04380" "Csf1,Nfkbia"
"Ifnar1" "mmu04380" "Grb2,Traf2,Jund,Junb,Cyba,Socs1"
"Ifnar1" "mmu04380" "Mapk1,Pik3ca,Pik3r1,Akt3,Ifngr1,Tgfbr1,Tgfbr2,Traf6,Fyn,Chuk,Map3k7,Tab2,Nfkb1,Map2k1,Mapk8,Fos,Fosl2,Rac1,Ppp3ca,Ppp3cb,Ppp3r1,Creb1,Ctsk,Jak1,Socs3,Gab2,Cyld"
"Ifnar1" "mmu04380" "Mapk3,Akt1,Tnfrsf1a,Map3k14,Relb,Nfkb2,Rela,Tyk2"
"Ifnar1" "mmu04380" "Pik3cd,Il1b,Tnf,Fosb,Fcgr3,Sirpa,Tyrobp,Syk"
"Ifnar1" "mmu04380" "Pik3r2,Akt2,Tgfb1,Tab1,Ifnar2"
"Ifnar1" "mmu04380" "Ifngr2,Acp5,Sqstm1"
"Ifnar1" "mmu04380" "Stat1,Ikbkb,Nfatc1,Mapk14,Map2k7,Ifnar1,Stat2,Irf9"
"Ifnar1" "mmu04380" "Ikbkg,Map2k6,Mapk9"
"Ifnar1" "mmu04380" "Jun"
"Ifnar1" "mmu04380" "Ppp3cc"
"Ifnar1" "mmu04620" "Tlr2,Cd14,Pik3cd,Tnf,Il1b,Ccl5,Ccl3,Ccl4,Spp1"
"Ifnar1" "mmu04620" "Lbp,Ikbkb,Map2k7,Jun"
"Ifnar1" "mmu04620" "Ly96"
"Ifnar1" "mmu04620" "Tlr3,Casp8,Mapk14,Cxcl10"
"Ifnar1" "mmu04620" "Tlr4,Ctsk,Rac1,Pik3ca,Pik3r1,Akt3,Tollip,Irak1,Traf6,Tab2,Map3k7,Chuk,Map3k8,Mapk1,Map2k4,Mapk8,Fos,Il6,Ripk1,Tbk1"
"Ifnar1" "mmu04620" "Pik3r2,Akt2,Tab1"
"Ifnar1" "mmu04620" "Akt1,Fadd,Irak4,Rela,Map2k2,Mapk3,Ticam1,Irf7,Stat1"
"Ifnar1" "mmu04620" "Myd88,Nfkbia,Nfkb1,Map2k1,Map2k3,Traf3"
"Ifnar1" "mmu04620" "Tirap,Ifnar1"
"Ifnar1" "mmu04620" "Ikbkg,Map2k6,Mapk9,Ifnar2"
"Ifnar1" "mmu04620" "Irf3"
"Ifnar1" "mmu04630" "Il6,Il15ra,Socs3,Socs5,Socs6,Mcl1,Stam,Ptpn2,Ptpn11,Raf1"
"Ifnar1" "mmu04630" "Tslp,Ifnar2,Stat5b,Pias1,Pik3r2"
"Ifnar1" "mmu04630" "Il2rg,Il3ra,Crlf2,Csf2ra,Stat5a,Pik3cd,Akt1"
"Ifnar1" "mmu04630" "Il4ra,Ifngr2,Pim1"
"Ifnar1" "mmu04630" "Il10rb,Il11ra1,Bcl2"
"Ifnar1" "mmu04630" "Il13ra1,Il6st,Ifnar1,Jak1,Jak2,Stat1,Stat2,Stat3,Myc,Stam2,Irf9"
"Ifnar1" "mmu04630" "Ifngr1,Lifr,Socs2,Socs4,Ep300,Pias2,Fhl1,Sos1,Sos2,Pik3ca,Pik3r1,Akt3"
"Ifnar1" "mmu04630" "Tyk2,Crebbp,Pias3,Grb2"
"Ifnar1" "mmu04630" "Stat6,Socs7,Bcl2l1,Ccnd1,Ccnd2,Mtor"
"Ifnar1" "mmu04630" "Cish,Socs1,Ccnd3,Cdkn1a,Pias4"
"Ifnar1" "mmu04630" "Akt2"
"Ifnar1" "mmu04650" "H2-T23,H2-D1,H2-K1,Shc1,Grb2,Nfatc1,Ifnar1"
"Ifnar1" "mmu04650" "Ptpn11,Rac1,Map2k1,Mapk1,Tnfrsf10b,Casp3"
"Ifnar1" "mmu04650" "Icam1,Nras,Araf,Raf1,Ifngr2"
"Ifnar1" "mmu04650" "Vav2,Mapk3"
"Ifnar1" "mmu04650" "Vav3,Plcg1,Pik3ca,Pik3r1,Fyn,Sos1,Sos2,Kras,Braf,Ppp3ca,Ppp3cb,Ppp3r1,Ifngr1,Fas"
"Ifnar1" "mmu04650" "Map2k2,Tnf,Tyrobp,Fcer1g,Syk,Sh3bp2,Pik3cd,Bid"
"Ifnar1" "mmu04650" "Pik3r2,Ifnar2"
"Ifnar1" "mmu04650" "Ppp3cc"
"Ifnar1" "mmu05160" "Ldlr,Traf3,Tlr3,Traf6,Ripk1,Nfkbia,Eif2ak4,Jak1,Ppp2r1b,Nras,Mapk14,Mapk1"
"Ifnar1" "mmu05160" "Scarb1,Oas1b,Mavs,Ticam1,Rela,Tyk2,Ppp2r1a,Grb2,Mapk3,Akt1,Trp53,Tnf,Rxra"
"Ifnar1" "mmu05160" "Cd81"
